0.00100	0.06159
0.00101	0.06216
0.00102	0.06274
0.00103	0.06332
0.00104	0.06390
0.00105	0.06449
0.00106	0.06509
0.00107	0.06569
0.00108	0.06630
0.00109	0.06691
0.00110	0.06753
0.00111	0.06816
0.00112	0.06879
0.00113	0.06942
0.00114	0.07007
0.00115	0.07071
0.00116	0.07137
0.00117	0.07203
0.00118	0.07269
0.00119	0.07337
0.00120	0.07405
0.00121	0.07473
0.00122	0.07542
0.00124	0.07612
0.00125	0.07682
0.00126	0.07753
0.00127	0.07825
0.00128	0.07897
0.00129	0.07970
0.00131	0.08044
0.00132	0.08119
0.00133	0.08194
0.00134	0.08269
0.00136	0.08346
0.00137	0.08423
0.00138	0.08501
0.00139	0.08579
0.00141	0.08659
0.00142	0.08739
0.00143	0.08820
0.00145	0.08901
0.00146	0.08984
0.00147	0.09067
0.00149	0.09150
0.00150	0.09235
0.00151	0.09320
0.00153	0.09407
0.00154	0.09494
0.00156	0.09581
0.00157	0.09670
0.00159	0.09759
0.00160	0.09849
0.00162	0.09941
0.00163	0.10032
0.00165	0.10125
0.00166	0.10219
0.00168	0.10313
0.00169	0.10409
0.00171	0.10505
0.00172	0.10602
0.00174	0.10700
0.00175	0.10799
0.00177	0.10898
0.00179	0.10999
0.00180	0.11101
0.00182	0.11203
0.00184	0.11307
0.00185	0.11411
0.00187	0.11517
0.00189	0.11623
0.00191	0.11731
0.00192	0.11839
0.00194	0.11949
0.00196	0.12059
0.00198	0.12170
0.00200	0.12283
0.00202	0.12396
0.00203	0.12511
0.00205	0.12626
0.00207	0.12743
0.00209	0.12861
0.00211	0.12980
0.00213	0.13100
0.00215	0.13221
0.00217	0.13343
0.00219	0.13466
0.00221	0.13590
0.00223	0.13716
0.00225	0.13843
0.00227	0.13970
0.00229	0.14099
0.00231	0.14230
0.00234	0.14361
0.00236	0.14494
0.00238	0.14628
0.00240	0.14763
0.00242	0.14899
0.00245	0.15037
0.00247	0.15175
0.00249	0.15316
0.00251	0.15457
0.00254	0.15600
0.00256	0.15744
0.00258	0.15889
0.00261	0.16036
0.00263	0.16184
